tipo_de_api,tip_execucao,qtd_itens,tamanho_query,tempo_de_resposta,tamanho_body_resposta
rest,sequencial,60,64,2.074119,306105
rest,sequencial,80,64,2.753038,407735
rest,sequencial,100,65,2.932543,508819
graphql,sequencial,20,198,1.168734,2827
graphql,sequencial,40,198,1.263427,5675
graphql,sequencial,60,198,1.750562,8457
graphql,sequencial,80,198,2.01455,11069
graphql,sequencial,100,199,2.239177,13903
graphql,sequencial,20,218,0.648003,32
graphql,sequencial,40,218,0.632699,32
graphql,sequencial,60,218,0.668701,32
graphql,sequencial,80,218,0.594971,32
graphql,sequencial,100,219,0.608417,32
graphql,sequencial,20,229,0.640087,32
graphql,sequencial,40,229,0.573456,32
graphql,sequencial,60,229,0.593689,32
graphql,sequencial,80,229,0.560751,32
graphql,sequencial,100,230,0.611601,32
graphql,sequencial,20,238,0.676315,32
graphql,sequencial,40,238,0.56413,32
graphql,sequencial,60,238,0.573175,32
graphql,sequencial,80,238,0.584981,32
graphql,sequencial,100,239,0.6592,32
rest,paralelo,20,24,1.041065,103493
rest,paralelo,40,24,1.669041,207283
rest,paralelo,60,24,2.190482,310012
rest,paralelo,80,24,3.804195,409725
rest,paralelo,100,25,3.059936,514141
rest,paralelo,20,44,1.178508,102666
rest,paralelo,40,44,1.763136,205828
rest,paralelo,60,44,2.248739,306105
rest,paralelo,80,44,2.573137,407735
rest,paralelo,100,45,3.401667,508819
rest,paralelo,20,55,1.139479,102666
rest,paralelo,40,55,1.547162,205828
rest,paralelo,60,55,2.063233,306105
rest,paralelo,80,55,2.243239,407735
rest,paralelo,100,56,2.983759,508819
rest,paralelo,20,64,1.349496,102666
rest,paralelo,40,64,1.695978,205828
rest,paralelo,60,64,2.33385,306105
rest,paralelo,80,64,2.963277,407735
rest,paralelo,100,65,2.910323,508819
graphql,paralelo,20,198,0.913321,2827
graphql,paralelo,40,198,1.149141,5675
graphql,paralelo,60,198,1.914006,8457
graphql,paralelo,80,198,1.604448,11069
graphql,paralelo,100,199,1.721124,13903
graphql,paralelo,20,218,0.627938,32
graphql,paralelo,40,218,0.559065,32
graphql,paralelo,60,218,0.580467,32
graphql,paralelo,80,218,0.592407,32
graphql,paralelo,100,219,0.752604,32
graphql,paralelo,20,229,0.595913,32
graphql,paralelo,40,229,0.583718,32
graphql,paralelo,60,229,0.654153,32
graphql,paralelo,80,229,0.610375,32
graphql,paralelo,100,230,0.572061,32
graphql,paralelo,20,238,0.619518,32
graphql,paralelo,40,238,0.587278,32
graphql,paralelo,60,238,0.586845,32
graphql,paralelo,80,238,0.574783,32
graphql,paralelo,100,239,0.655995,32
rest,sequencial,20,24,1.320596,103493
rest,sequencial,40,24,1.931671,207283
rest,sequencial,60,24,2.329307,310012
rest,sequencial,80,24,2.484698,409725
rest,sequencial,100,25,3.082074,514141
rest,sequencial,20,44,1.112682,102666
rest,sequencial,40,44,1.640531,205828
rest,sequencial,60,44,1.959085,306105
rest,sequencial,80,44,2.555701,407735
rest,sequencial,100,45,3.077002,508819
rest,sequencial,20,55,1.12955,102666
rest,sequencial,40,55,1.739164,205828
rest,sequencial,60,55,2.268003,306105
rest,sequencial,80,55,2.267917,407735
rest,sequencial,100,56,3.368984,508819
rest,sequencial,20,64,1.618953,102666
rest,sequencial,40,64,1.513925,205828
rest,sequencial,60,64,2.264931,306105
rest,sequencial,80,64,2.754426,407735
rest,sequencial,100,65,3.165145,508819
graphql,sequencial,20,198,1.066579,2827
graphql,sequencial,40,198,1.110498,5675
graphql,sequencial,60,198,1.40541,8457
graphql,sequencial,80,198,1.573076,11069
graphql,sequencial,100,199,1.802411,13903
graphql,sequencial,20,218,0.61813,32
graphql,sequencial,40,218,0.623067,32
graphql,sequencial,60,218,0.62646,32
graphql,sequencial,80,218,0.60283,32
graphql,sequencial,100,219,0.619957,32
graphql,sequencial,20,229,0.693498,32
graphql,sequencial,40,229,0.618724,32
graphql,sequencial,60,229,0.673784,32
graphql,sequencial,80,229,0.635464,32
graphql,sequencial,100,230,0.612511,32
graphql,sequencial,20,238,0.668787,32
graphql,sequencial,40,238,0.626858,32
graphql,sequencial,60,238,0.584884,32
graphql,sequencial,80,238,0.579161,32
graphql,sequencial,100,239,0.645156,32
rest,paralelo,20,24,1.144687,103493
rest,paralelo,40,24,1.560075,207283
rest,paralelo,60,24,1.947023,310012
rest,paralelo,80,24,2.437599,409725
rest,paralelo,100,25,3.137497,514141
rest,paralelo,20,44,1.082572,102666
rest,paralelo,40,44,1.707108,205828
rest,paralelo,60,44,1.931972,306105
rest,paralelo,80,44,2.211024,407735
rest,paralelo,100,45,3.059593,508819
rest,paralelo,20,55,1.083659,102666
rest,paralelo,40,55,1.581809,205828
rest,paralelo,60,55,2.346554,306105
rest,paralelo,80,55,2.400804,407735
rest,paralelo,100,56,4.131595,508819
rest,paralelo,20,64,1.258357,102666
rest,paralelo,40,64,2.018787,205828
rest,paralelo,60,64,2.286524,306105
rest,paralelo,80,64,2.479105,407735
rest,paralelo,100,65,3.275336,508819
graphql,paralelo,20,198,0.905946,2827
graphql,paralelo,40,198,1.322256,5675
graphql,paralelo,60,198,1.508862,8457
graphql,paralelo,80,198,1.699195,11069
graphql,paralelo,100,199,1.773775,13903
graphql,paralelo,20,218,0.63012,32
graphql,paralelo,40,218,0.593184,32
graphql,paralelo,60,218,0.591593,32
graphql,paralelo,80,218,0.657903,32
graphql,paralelo,100,219,0.60184,32
graphql,paralelo,20,229,0.610991,32
graphql,paralelo,40,229,0.620759,32
graphql,paralelo,60,229,0.560457,32
graphql,paralelo,80,229,0.575977,32
graphql,paralelo,100,230,0.552538,32
graphql,paralelo,20,238,0.617198,32
graphql,paralelo,40,238,0.565456,32
graphql,paralelo,60,238,0.62524,32
graphql,paralelo,80,238,0.653586,32
graphql,paralelo,100,239,0.556246,32
rest,sequencial,20,24,1.210761,103493
rest,sequencial,40,24,1.582438,207283
rest,sequencial,60,24,1.800718,310012
rest,sequencial,80,24,2.436977,409725
rest,sequencial,100,25,2.914663,514141
rest,sequencial,20,44,1.200943,102666
rest,sequencial,40,44,1.531805,205828
rest,sequencial,60,44,2.830309,306105
rest,sequencial,80,44,2.832041,407735
rest,sequencial,100,45,3.157716,508819
rest,sequencial,20,55,1.181892,102666
rest,sequencial,40,55,1.701412,205828
rest,sequencial,60,55,2.055715,306105
rest,sequencial,80,55,2.41852,407735
rest,sequencial,100,56,2.658251,508819
rest,sequencial,20,64,1.431516,102666
rest,sequencial,40,64,1.666882,205828
rest,sequencial,60,64,2.193084,306105
rest,sequencial,80,64,2.314197,407735
rest,sequencial,100,65,3.024715,508819
graphql,sequencial,20,198,1.138872,2827
graphql,sequencial,40,198,1.193656,5675
graphql,sequencial,60,198,1.515207,8457
graphql,sequencial,80,198,1.844035,11069
graphql,sequencial,100,199,1.644909,13903
graphql,sequencial,20,218,0.747556,32
graphql,sequencial,40,218,0.623019,32
graphql,sequencial,60,218,0.566088,32
graphql,sequencial,80,218,0.601172,32
graphql,sequencial,100,219,0.587184,32
graphql,sequencial,20,229,0.609393,32
graphql,sequencial,40,229,0.726875,32
graphql,sequencial,60,229,0.764837,32
graphql,sequencial,80,229,0.596005,32
graphql,sequencial,100,230,0.814976,32
graphql,sequencial,20,238,0.83973,32
graphql,sequencial,40,238,0.576002,32
graphql,sequencial,60,238,0.54656,32
graphql,sequencial,80,238,0.813013,32
graphql,sequencial,100,239,0.819973,32
rest,paralelo,20,24,1.448532,103493
rest,paralelo,40,24,1.707618,207283
rest,paralelo,60,24,2.379555,310012
rest,paralelo,80,24,2.581187,409725
rest,paralelo,100,25,3.597097,514141
rest,paralelo,20,44,1.23563,102666
rest,paralelo,40,44,1.647983,205828
rest,paralelo,60,44,2.535975,306105
rest,paralelo,80,44,2.58125,407735
rest,paralelo,100,45,3.226127,508819
rest,paralelo,20,55,1.306903,102666
rest,paralelo,40,55,1.769875,205828
rest,paralelo,60,55,2.088021,306105
rest,paralelo,80,55,2.852612,407735
rest,paralelo,100,56,2.918815,508819
rest,paralelo,20,64,1.222509,102666
rest,paralelo,40,64,1.66904,205828
rest,paralelo,60,64,2.040118,306105
rest,paralelo,80,64,2.650837,407735
rest,paralelo,100,65,3.029321,508819
graphql,paralelo,20,198,0.862224,2827
graphql,paralelo,40,198,1.147907,5675
graphql,paralelo,60,198,2.155882,8457
graphql,paralelo,80,198,1.88864,11069
graphql,paralelo,100,199,1.855446,13903
graphql,paralelo,20,218,0.611397,32
graphql,paralelo,40,218,0.578595,32
graphql,paralelo,60,218,0.633948,32
graphql,paralelo,80,218,0.808043,32
graphql,paralelo,100,219,0.579841,32
graphql,paralelo,20,229,0.623544,32
graphql,paralelo,40,229,1.01177,32
graphql,paralelo,60,229,0.563784,32
graphql,paralelo,80,229,0.745596,32
graphql,paralelo,100,230,0.616086,32
graphql,paralelo,20,238,0.592336,32
graphql,paralelo,40,238,0.580595,32
graphql,paralelo,60,238,0.903468,32
graphql,paralelo,80,238,0.564328,32
graphql,paralelo,100,239,0.713157,32
rest,sequencial,20,24,1.314774,103493
rest,sequencial,40,24,1.708348,207283
rest,sequencial,60,24,2.14951,310012
rest,sequencial,80,24,3.403486,409725
rest,sequencial,100,25,2.884631,514141
rest,sequencial,20,44,1.103143,102666
rest,sequencial,40,44,1.514331,205828
rest,sequencial,60,44,1.884163,306105
rest,sequencial,80,44,2.400598,407735
rest,sequencial,100,45,2.703402,508819
rest,sequencial,20,55,1.029407,102666
rest,sequencial,40,55,1.488376,205828
rest,sequencial,60,55,2.560303,306105
rest,sequencial,80,55,2.870363,407735
rest,sequencial,100,56,3.142335,508819
rest,sequencial,20,64,1.313276,102666
rest,sequencial,40,64,1.792292,205828
rest,sequencial,60,64,2.026668,306105
rest,sequencial,80,64,2.83015,407735
rest,sequencial,100,65,3.114706,508819
graphql,sequencial,20,198,0.891662,2827
graphql,sequencial,40,198,1.234608,5675
graphql,sequencial,60,198,1.348133,8457
graphql,sequencial,80,198,1.864289,11069
graphql,sequencial,100,199,3.243416,13903
graphql,sequencial,20,218,0.573871,32
graphql,sequencial,40,218,0.547739,32
graphql,sequencial,60,218,0.663988,32
graphql,sequencial,80,218,0.568879,32
graphql,sequencial,100,219,0.616937,32
graphql,sequencial,20,229,0.580781,32
graphql,sequencial,40,229,0.663557,32
graphql,sequencial,60,229,0.57263,32
graphql,sequencial,80,229,0.850921,32
graphql,sequencial,100,230,0.585313,32
graphql,sequencial,20,238,0.575918,32
graphql,sequencial,40,238,0.624401,32
graphql,sequencial,60,238,0.610855,32
graphql,sequencial,80,238,0.588351,32
graphql,sequencial,100,239,0.657972,32
rest,paralelo,20,24,1.431392,103493
rest,paralelo,40,24,1.464418,207283
rest,paralelo,60,24,2.108098,310012
rest,paralelo,80,24,2.278197,409725
rest,paralelo,100,25,3.111568,514141
rest,paralelo,20,44,1.067119,102666
rest,paralelo,40,44,1.63048,205828
rest,paralelo,60,44,2.072015,306105
rest,paralelo,80,44,2.484142,407735
rest,paralelo,100,45,3.101156,508819
rest,paralelo,20,55,1.176967,102666
rest,paralelo,40,55,1.855442,205828
rest,paralelo,60,55,2.821485,306105
rest,paralelo,80,55,2.966692,407735
rest,paralelo,100,56,3.50817,508819
rest,paralelo,20,64,1.201411,102666
rest,paralelo,40,64,1.608897,205828
rest,paralelo,60,64,2.227454,306105
rest,paralelo,80,64,2.387995,407735
rest,paralelo,100,65,3.070582,508819
graphql,paralelo,20,198,1.099085,2827
graphql,paralelo,40,198,1.256906,5675
graphql,paralelo,60,198,1.317069,8457
graphql,paralelo,80,198,1.63183,11069
graphql,paralelo,100,199,1.842242,13903
graphql,paralelo,20,218,0.609672,32
graphql,paralelo,40,218,0.589487,32
graphql,paralelo,60,218,0.575976,32
graphql,paralelo,80,218,0.558017,32
graphql,paralelo,100,219,0.617055,32
graphql,paralelo,20,229,0.616945,32
graphql,paralelo,40,229,0.758177,32
graphql,paralelo,60,229,0.566017,32
graphql,paralelo,80,229,0.584666,32
graphql,paralelo,100,230,0.591845,32
graphql,paralelo,20,238,0.588978,32
graphql,paralelo,40,238,0.61196,32
graphql,paralelo,60,238,0.551594,32
graphql,paralelo,80,238,0.599088,32
graphql,paralelo,100,239,0.565104,32
rest,sequencial,20,24,1.281411,103493
rest,sequencial,40,24,1.723714,207283
rest,sequencial,60,24,2.164912,310012
rest,sequencial,80,24,2.581985,409725
rest,sequencial,100,25,3.071636,514141
rest,sequencial,20,44,1.586228,102666
rest,sequencial,40,44,1.694458,205828
rest,sequencial,60,44,2.180016,306105
rest,sequencial,80,44,2.64946,407735
rest,sequencial,100,45,3.154243,508819
rest,sequencial,20,55,1.215734,102666
rest,sequencial,40,55,1.974258,205828
rest,sequencial,60,55,1.930723,306105
rest,sequencial,80,55,3.457464,407735
rest,sequencial,100,56,3.057071,508819
rest,sequencial,20,64,1.229061,102666
rest,sequencial,40,64,1.470878,205828
rest,sequencial,60,64,2.275874,306105
rest,sequencial,80,64,3.209042,407735
rest,sequencial,100,65,3.108108,508819
graphql,sequencial,20,198,1.167401,2827
graphql,sequencial,40,198,1.605514,5675
graphql,sequencial,60,198,1.530617,8457
graphql,sequencial,80,198,2.280894,11069
graphql,sequencial,100,199,2.171603,13903
graphql,sequencial,20,218,0.716443,32
graphql,sequencial,40,218,0.83745,32
graphql,sequencial,60,218,0.854197,32
graphql,sequencial,80,218,0.572938,32
graphql,sequencial,100,219,0.64423,32
graphql,sequencial,20,229,0.843205,32
graphql,sequencial,40,229,0.817647,32
graphql,sequencial,60,229,0.872516,32
graphql,sequencial,80,229,0.892731,32
graphql,sequencial,100,230,0.872077,32
graphql,sequencial,20,238,0.631866,32
graphql,sequencial,40,238,0.770803,32
graphql,sequencial,60,238,0.730043,32
graphql,sequencial,80,238,0.859824,32
graphql,sequencial,100,239,0.698661,32
rest,paralelo,20,24,1.237715,103493
rest,paralelo,40,24,1.745148,207283
rest,paralelo,60,24,2.697529,310012
rest,paralelo,80,24,2.3268,409725
rest,paralelo,100,25,2.647659,514141
rest,paralelo,20,44,1.427895,102666
rest,paralelo,40,44,1.896572,205828
rest,paralelo,60,44,2.339286,306105
rest,paralelo,80,44,2.600847,407735
rest,paralelo,100,45,3.269519,508819
rest,paralelo,20,55,1.434068,102666
rest,paralelo,40,55,1.779354,205828
rest,paralelo,60,55,2.135747,306105
rest,paralelo,80,55,2.50711,407735
rest,paralelo,100,56,3.108148,508819
rest,paralelo,20,64,1.163618,102666
rest,paralelo,40,64,1.911772,205828
rest,paralelo,60,64,1.986864,306105
rest,paralelo,80,64,2.810304,407735
rest,paralelo,100,65,4.257768,508819
graphql,paralelo,20,198,0.938493,2827
graphql,paralelo,40,198,1.185203,5675
graphql,paralelo,60,198,1.894933,8457
graphql,paralelo,80,198,2.228082,11069
graphql,paralelo,100,199,2.123283,13903
graphql,paralelo,20,218,0.784707,32
graphql,paralelo,40,218,0.596546,32
graphql,paralelo,60,218,0.554712,32
graphql,paralelo,80,218,0.757736,32
graphql,paralelo,100,219,0.581897,32
graphql,paralelo,20,229,0.572478,32
graphql,paralelo,40,229,0.549727,32
graphql,paralelo,60,229,0.569602,32
graphql,paralelo,80,229,0.570757,32
graphql,paralelo,100,230,0.571116,32
graphql,paralelo,20,238,0.572187,32
graphql,paralelo,40,238,0.613518,32
graphql,paralelo,60,238,0.573164,32
graphql,paralelo,80,238,0.540972,32
graphql,paralelo,100,239,0.802348,32
rest,sequencial,20,24,1.105003,103493
rest,sequencial,40,24,1.900781,207283
rest,sequencial,60,24,2.023414,310012
rest,sequencial,80,24,2.389972,409725
rest,sequencial,100,25,2.897958,514141
rest,sequencial,20,44,1.148487,102666
rest,sequencial,40,44,2.372943,205828
rest,sequencial,60,44,2.239265,306105
rest,sequencial,80,44,2.600628,407735
rest,sequencial,100,45,3.063697,508819
rest,sequencial,20,55,1.208167,102666
rest,sequencial,40,55,1.683368,205828
rest,sequencial,60,55,2.193772,306105
rest,sequencial,80,55,2.734288,407735
rest,sequencial,100,56,2.78237,508819
rest,sequencial,20,64,1.046265,102666
rest,sequencial,40,64,1.566808,205828
rest,sequencial,60,64,1.876048,306105
rest,sequencial,80,64,2.419739,407735
rest,sequencial,100,65,3.036719,508819
graphql,sequencial,20,198,0.88897,2827
graphql,sequencial,40,198,1.139731,5675
graphql,sequencial,60,198,1.297617,8457
graphql,sequencial,80,198,2.874792,11069
graphql,sequencial,100,199,1.891008,13903
graphql,sequencial,20,218,0.606287,32
graphql,sequencial,40,218,0.695533,32
graphql,sequencial,60,218,0.590438,32
graphql,sequencial,80,218,0.582615,32
graphql,sequencial,100,219,0.515157,32
graphql,sequencial,20,229,0.572942,32
graphql,sequencial,40,229,0.551327,32
graphql,sequencial,60,229,0.57041,32
graphql,sequencial,80,229,0.724802,32
graphql,sequencial,100,230,0.764251,32
graphql,sequencial,20,238,0.538148,32
graphql,sequencial,40,238,0.597915,32
graphql,sequencial,60,238,0.682374,32
graphql,sequencial,80,238,0.592977,32
graphql,sequencial,100,239,0.614855,32
rest,paralelo,20,24,1.22942,103493
rest,paralelo,40,24,1.584969,207283
rest,paralelo,60,24,2.217014,310012
rest,paralelo,80,24,3.254376,409725
rest,paralelo,100,25,3.411017,514141
rest,paralelo,20,44,1.320745,102666
rest,paralelo,40,44,1.79686,205828
rest,paralelo,60,44,2.797899,306105
rest,paralelo,80,44,2.42272,407735
rest,paralelo,100,45,3.091453,508819
rest,paralelo,20,55,1.338032,102666
rest,paralelo,40,55,1.652175,205828
rest,paralelo,60,55,2.008205,306105
rest,paralelo,80,55,2.433493,407735
rest,paralelo,100,56,3.124321,508819
rest,paralelo,20,64,1.154115,102666
rest,paralelo,40,64,1.493992,205828
rest,paralelo,60,64,2.038043,306105
rest,paralelo,80,64,2.558698,407735
rest,paralelo,100,65,2.86366,508819
graphql,paralelo,20,198,0.966276,2827
graphql,paralelo,40,198,1.030897,5675
graphql,paralelo,60,198,1.489058,8457
graphql,paralelo,80,198,1.449453,11069
graphql,paralelo,100,199,1.848361,13903
graphql,paralelo,20,218,0.565791,32
graphql,paralelo,40,218,0.539076,32
graphql,paralelo,60,218,0.542387,32
graphql,paralelo,80,218,0.589639,32
graphql,paralelo,100,219,0.578642,32
graphql,paralelo,20,229,0.5528,32
graphql,paralelo,40,229,0.531795,32
graphql,paralelo,60,229,0.557429,32
graphql,paralelo,80,229,0.541017,32
graphql,paralelo,100,230,0.537258,32
graphql,paralelo,20,238,0.644224,32
graphql,paralelo,40,238,0.606716,32
graphql,paralelo,60,238,0.60784,32
graphql,paralelo,80,238,0.56158,32
graphql,paralelo,100,239,0.553797,32
rest,sequencial,20,24,1.293527,103493
rest,sequencial,40,24,1.398974,207283
rest,sequencial,60,24,2.729959,310012
rest,sequencial,80,24,2.760457,409725
rest,sequencial,100,25,2.781063,514141
rest,sequencial,20,44,1.223654,102666
rest,sequencial,40,44,1.533767,205828
rest,sequencial,60,44,2.127169,306105
rest,sequencial,80,44,2.459623,407735
rest,sequencial,100,45,3.065538,508819
rest,sequencial,20,55,1.193869,102666
rest,sequencial,40,55,1.655054,205828
rest,sequencial,60,55,1.931171,306105
rest,sequencial,80,55,2.381683,407735
rest,sequencial,100,56,3.246921,508819
rest,sequencial,20,64,1.327399,102666
rest,sequencial,40,64,1.690238,205828
rest,sequencial,60,64,2.200787,306105
rest,sequencial,80,64,2.332146,407735
rest,sequencial,100,65,3.037758,508819
graphql,sequencial,20,198,0.916714,2827
graphql,sequencial,40,198,1.125805,5675
graphql,sequencial,60,198,1.263915,8457
graphql,sequencial,80,198,1.64201,11069
graphql,sequencial,100,199,1.743928,13903
graphql,sequencial,20,218,0.678744,32
graphql,sequencial,40,218,0.723976,32
graphql,sequencial,60,218,0.662685,32
graphql,sequencial,80,218,0.538263,32
graphql,sequencial,100,219,0.567971,32
graphql,sequencial,20,229,0.665377,32
graphql,sequencial,40,229,0.587422,32
graphql,sequencial,60,229,0.719932,32
graphql,sequencial,80,229,0.597681,32
graphql,sequencial,100,230,0.571678,32
graphql,sequencial,20,238,0.5927,32
graphql,sequencial,40,238,0.567216,32
graphql,sequencial,60,238,0.603315,32
graphql,sequencial,80,238,0.570664,32
graphql,sequencial,100,239,0.553997,32
rest,paralelo,20,24,1.086428,103493
rest,paralelo,40,24,1.644469,207283
rest,paralelo,60,24,1.890696,310012
rest,paralelo,80,24,2.794443,409725
rest,paralelo,100,25,2.578801,514141
rest,paralelo,20,44,1.065663,102666
rest,paralelo,40,44,1.673772,205828
rest,paralelo,60,44,1.981542,306105
rest,paralelo,80,44,2.311289,407735
rest,paralelo,100,45,2.789932,508819
rest,paralelo,20,55,1.055629,102666
rest,paralelo,40,55,1.483489,205828
rest,paralelo,60,55,1.865679,306105
rest,paralelo,80,55,2.756779,407735
rest,paralelo,100,56,2.554313,508819
rest,paralelo,20,64,1.233562,102666
rest,paralelo,40,64,1.538851,205828
rest,paralelo,60,64,1.962131,306105
rest,paralelo,80,64,2.803144,407735
rest,paralelo,100,65,3.346607,508819
graphql,paralelo,20,198,0.885093,2827
graphql,paralelo,40,198,1.663778,5675
graphql,paralelo,60,198,1.260393,8457
graphql,paralelo,80,198,1.598983,11069
graphql,paralelo,100,199,1.80063,13903
graphql,paralelo,20,218,0.581638,32
graphql,paralelo,40,218,0.592831,32
graphql,paralelo,60,218,0.566885,32
graphql,paralelo,80,218,0.592793,32
graphql,paralelo,100,219,0.603479,32
graphql,paralelo,20,229,0.541939,32
graphql,paralelo,40,229,0.578208,32
graphql,paralelo,60,229,0.555755,32
graphql,paralelo,80,229,0.572354,32
graphql,paralelo,100,230,0.595184,32
graphql,paralelo,20,238,0.549089,32
graphql,paralelo,40,238,0.674005,32
graphql,paralelo,60,238,0.565184,32
graphql,paralelo,80,238,0.557091,32
graphql,paralelo,100,239,0.57726,32
